Memory Length,4000,
Trigger Level,-3.000E-02,
Source,CH1,
Probe,10X,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,2.000E-03,
Horizontal Units,S,
Horizontal Scale,5.000E-07,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,5E-09,
Firmware,V1.23,
Time, 10:20:11,
Mode,Detail,
Waveform Data,
-9.465000E-006,-2.4E-2,
-9.460000E-006,-1.4E-2,
-9.455000E-006,-1.4E-2,
-9.450000E-006,-5.4E-2,
-9.445000E-006,0E+0,
-9.440000E-006,-3E-2,
-9.435000E-006,-2.6E-2,
-9.430000E-006,-3.6E-2,
-9.425000E-006,1E-2,
-9.420000E-006,-4.6E-2,
-9.415000E-006,-1.8E-2,
-9.410000E-006,-8E-3,
-9.405000E-006,-8E-3,
-9.400000E-006,-3.4E-2,
-9.395000E-006,1.4E-2,
-9.390000E-006,2E-3,
-9.385000E-006,-1.4E-2,
-9.380000E-006,-4E-3,
-9.375000E-006,2.8E-2,
-9.370000E-006,-1.4E-2,
-9.365000E-006,2E-3,
-9.360000E-006,2.2E-2,
-9.355000E-006,1.4E-2,
-9.350000E-006,-1.4E-2,
-9.345000E-006,2.8E-2,
-9.340000E-006,1.2E-2,
-9.335000E-006,-4E-3,
-9.330000E-006,4E-3,
-9.325000E-006,2E-2,
-9.320000E-006,-1.2E-2,
-9.315000E-006,-1E-2,
-9.310000E-006,1.4E-2,
-9.305000E-006,-1E-2,
-9.300000E-006,-3E-2,
-9.295000E-006,4E-3,
-9.290000E-006,-6E-3,
-9.285000E-006,-2.8E-2,
-9.280000E-006,-2E-2,
-9.275000E-006,0E+0,
-9.270000E-006,-3E-2,
-9.265000E-006,-1.8E-2,
-9.260000E-006,6E-3,
-9.255000E-006,-1.4E-2,
-9.250000E-006,-2.4E-2,
-9.245000E-006,1.4E-2,
-9.240000E-006,1.2E-2,
-9.235000E-006,-1.6E-2,
-9.230000E-006,1.4E-2,
-9.225000E-006,3E-2,
-9.220000E-006,8E-3,
-9.215000E-006,8E-3,
-9.210000E-006,4.2E-2,
-9.205000E-006,2.2E-2,
-9.200000E-006,1.2E-2,
-9.195000E-006,3.8E-2,
-9.190000E-006,3.2E-2,
-9.185000E-006,1.4E-2,
-9.180000E-006,2.4E-2,
-9.175000E-006,3.8E-2,
-9.170000E-006,4E-3,
-9.165000E-006,1E-2,
-9.160000E-006,3.2E-2,
-9.155000E-006,4E-3,
-9.150000E-006,-1.8E-2,
-9.145000E-006,8E-3,
-9.140000E-006,4E-3,
-9.135000E-006,-3.2E-2,
-9.130000E-006,-2E-2,
-9.125000E-006,0E+0,
-9.120000E-006,-2.4E-2,
-9.115000E-006,-2E-2,
-9.110000E-006,4E-3,
-9.105000E-006,-8E-3,
-9.100000E-006,-1.2E-2,
-9.095000E-006,2.2E-2,
-9.090000E-006,1.4E-2,
-9.085000E-006,-6E-3,
-9.080000E-006,2E-2,
-9.075000E-006,3.8E-2,
-9.070000E-006,1E-2,
-9.065000E-006,1.2E-2,
-9.060000E-006,4E-2,
-9.055000E-006,2.2E-2,
-9.050000E-006,1.2E-2,
-9.045000E-006,3.2E-2,
-9.040000E-006,2.8E-2,
-9.035000E-006,1E-2,
-9.030000E-006,2E-2,
-9.025000E-006,3E-2,
-9.020000E-006,4E-3,
-9.015000E-006,1.2E-2,
-9.010000E-006,2.6E-2,
-9.005000E-006,1E-2,
-9.000000E-006,-1.6E-2,
-8.995000E-006,2E-2,
-8.990000E-006,8E-3,
-8.985000E-006,-1.2E-2,
-8.980000E-006,0E+0,
-8.975000E-006,6E-3,
-8.970000E-006,-1.2E-2,
-8.965000E-006,-1.8E-2,
-8.960000E-006,1.2E-2,
-8.955000E-006,-2.4E-2,
-8.950000E-006,-1.8E-2,
-8.945000E-006,-6E-3,
-8.940000E-006,-6E-3,
-8.935000E-006,-2.8E-2,
-8.930000E-006,4E-3,
-8.925000E-006,6E-3,
-8.920000E-006,-1.4E-2,
-8.915000E-006,-4E-3,
-8.910000E-006,2.6E-2,
-8.905000E-006,6E-3,
-8.900000E-006,6E-3,
-8.895000E-006,2.6E-2,
-8.890000E-006,2.6E-2,
-8.885000E-006,4E-3,
-8.880000E-006,3.4E-2,
-8.875000E-006,1.6E-2,
-8.870000E-006,1.4E-2,
-8.865000E-006,8E-3,
-8.860000E-006,4.2E-2,
-8.855000E-006,-1E-2,
-8.850000E-006,4E-3,
-8.845000E-006,8E-3,
-8.840000E-006,1.6E-2,
-8.835000E-006,-3E-2,
-8.830000E-006,1E-2,
-8.825000E-006,-1.6E-2,
-8.820000E-006,-1.4E-2,
-8.815000E-006,-2.8E-2,
-8.810000E-006,1E-2,
-8.805000E-006,-4E-2,
-8.800000E-006,-1.4E-2,
-8.795000E-006,-1.6E-2,
-8.790000E-006,-1.2E-2,
-8.785000E-006,-4.4E-2,
-8.780000E-006,6E-3,
-8.775000E-006,-2.6E-2,
-8.770000E-006,-2E-2,
-8.765000E-006,-1.8E-2,
-8.760000E-006,1.4E-2,
-8.755000E-006,-3E-2,
-8.750000E-006,-1E-2,
-8.745000E-006,6E-3,
-8.740000E-006,-4E-3,
-8.735000E-006,-1.8E-2,
-8.730000E-006,1E-2,
-8.725000E-006,0E+0,
-8.720000E-006,-1.2E-2,
-8.715000E-006,1.2E-2,
-8.710000E-006,1.2E-2,
-8.705000E-006,-1.6E-2,
-8.700000E-006,-4E-3,
-8.695000E-006,2.2E-2,
-8.690000E-006,-1.6E-2,
-8.685000E-006,-1.6E-2,
-8.680000E-006,2E-3,
-8.675000E-006,-6E-3,
-8.670000E-006,-3.8E-2,
-8.665000E-006,2E-3,
-8.660000E-006,-2.6E-2,
-8.655000E-006,-2.8E-2,
-8.650000E-006,-3.8E-2,
-8.645000E-006,2E-3,
-8.640000E-006,-5.4E-2,
-8.635000E-006,-2.4E-2,
-8.630000E-006,-2.2E-2,
-8.625000E-006,-1.6E-2,
-8.620000E-006,-5.2E-2,
-8.615000E-006,-8E-3,
-8.610000E-006,-2.4E-2,
-8.605000E-006,-2.8E-2,
-8.600000E-006,-2.2E-2,
-8.595000E-006,4E-3,
-8.590000E-006,-3.2E-2,
-8.585000E-006,-1.6E-2,
-8.580000E-006,6E-3,
-8.575000E-006,-1.2E-2,
-8.570000E-006,-2.8E-2,
-8.565000E-006,8E-3,
-8.560000E-006,-6E-3,
-8.555000E-006,-1.8E-2,
-8.550000E-006,0E+0,
-8.545000E-006,1.2E-2,
-8.540000E-006,-2.2E-2,
-8.535000E-006,-8E-3,
-8.530000E-006,1.8E-2,
-8.525000E-006,-1.4E-2,
-8.520000E-006,-1.8E-2,
-8.515000E-006,4E-3,
-8.510000E-006,4E-3,
-8.505000E-006,-3.4E-2,
-8.500000E-006,2E-3,
-8.495000E-006,-1.6E-2,
-8.490000E-006,-2.4E-2,
-8.485000E-006,-3.4E-2,
-8.480000E-006,4E-3,
-8.475000E-006,-4.2E-2,
-8.470000E-006,-3.4E-2,
-8.465000E-006,-1.6E-2,
-8.460000E-006,-1.6E-2,
-8.455000E-006,-5.2E-2,
-8.450000E-006,-1E-2,
-8.445000E-006,-1.8E-2,
-8.440000E-006,-2.2E-2,
-8.435000E-006,-3.2E-2,
-8.430000E-006,1.8E-2,
-8.425000E-006,-3.6E-2,
-8.420000E-006,-1.4E-2,
-8.415000E-006,-6E-3,
-8.410000E-006,1.2E-2,
-8.405000E-006,-4E-2,
-8.400000E-006,1.4E-2,
-8.395000E-006,0E+0,
-8.390000E-006,-6E-3,
-8.385000E-006,-1.2E-2,
-8.380000E-006,2.4E-2,
-8.375000E-006,-2.4E-2,
-8.370000E-006,-8E-3,
-8.365000E-006,1.8E-2,
-8.360000E-006,1.2E-2,
-8.355000E-006,-3.2E-2,
-8.350000E-006,1.8E-2,
-8.345000E-006,8E-3,
-8.340000E-006,-1E-2,
-8.335000E-006,-1.8E-2,
-8.330000E-006,2.2E-2,
-8.325000E-006,-3E-2,
-8.320000E-006,-1E-2,
-8.315000E-006,4E-3,
-8.310000E-006,6E-3,
-8.305000E-006,-3.8E-2,
-8.300000E-006,1E-2,
-8.295000E-006,-4E-3,
-8.290000E-006,-1.2E-2,
-8.285000E-006,-1.2E-2,
-8.280000E-006,1.8E-2,
-8.275000E-006,-2.4E-2,
-8.270000E-006,-8E-3,
-8.265000E-006,1.4E-2,
-8.260000E-006,6E-3,
-8.255000E-006,-3E-2,
-8.250000E-006,1.4E-2,
-8.245000E-006,4E-3,
-8.240000E-006,0E+0,
-8.235000E-006,-1.2E-2,
-8.230000E-006,3E-2,
-8.225000E-006,-1.6E-2,
-8.220000E-006,1E-2,
-8.215000E-006,1.2E-2,
-8.210000E-006,1.8E-2,
-8.205000E-006,-2E-2,
-8.200000E-006,2.4E-2,
-8.195000E-006,1E-2,
-8.190000E-006,-4E-3,
-8.185000E-006,-8E-3,
-8.180000E-006,2.8E-2,
-8.175000E-006,-8E-3,
-8.170000E-006,0E+0,
-8.165000E-006,1.2E-2,
-8.160000E-006,1.8E-2,
-8.155000E-006,-1.8E-2,
-8.150000E-006,2.2E-2,
-8.145000E-006,8E-3,
-8.140000E-006,4E-3,
-8.135000E-006,-6E-3,
-8.130000E-006,3.2E-2,
-8.125000E-006,-1E-2,
-8.120000E-006,4E-3,
-8.115000E-006,1.6E-2,
-8.110000E-006,1.8E-2,
-8.105000E-006,-1E-2,
-8.100000E-006,2.4E-2,
-8.095000E-006,1.8E-2,
-8.090000E-006,6E-3,
-8.085000E-006,2E-3,
-8.080000E-006,3.6E-2,
-8.075000E-006,-8E-3,
-8.070000E-006,1.2E-2,
-8.065000E-006,1E-2,
-8.060000E-006,2.4E-2,
-8.055000E-006,-2E-2,
-8.050000E-006,2.8E-2,
-8.045000E-006,4E-3,
-8.040000E-006,8E-3,
-8.035000E-006,0E+0,
-8.030000E-006,2.8E-2,
-8.025000E-006,-1.2E-2,
-8.020000E-006,4E-3,
-8.015000E-006,1.8E-2,
-8.010000E-006,1E-2,
-8.005000E-006,-1.6E-2,
-8.000000E-006,1.8E-2,
-7.995000E-006,6E-3,
-7.990000E-006,-4E-3,
-7.985000E-006,0E+0,
-7.980000E-006,2.8E-2,
-7.975000E-006,-1.6E-2,
-7.970000E-006,1E-2,
-7.965000E-006,1.4E-2,
-7.960000E-006,1.4E-2,
-7.955000E-006,-1.6E-2,
-7.950000E-006,2.6E-2,
-7.945000E-006,6E-3,
-7.940000E-006,2E-3,
-7.935000E-006,1.2E-2,
-7.930000E-006,2.2E-2,
-7.925000E-006,-4E-3,
-7.920000E-006,8E-3,
-7.915000E-006,3E-2,
-7.910000E-006,6E-3,
-7.905000E-006,-4E-3,
-7.900000E-006,2E-2,
-7.895000E-006,1.6E-2,
-7.890000E-006,-1.2E-2,
-7.885000E-006,1.8E-2,
-7.880000E-006,6E-3,
-7.875000E-006,-1E-2,
-7.870000E-006,-8E-3,
-7.865000E-006,2.6E-2,
-7.860000E-006,-2.2E-2,
-7.855000E-006,-1E-2,
-7.850000E-006,-4E-3,
-7.845000E-006,4E-3,
-7.840000E-006,-3E-2,
-7.835000E-006,1.6E-2,
-7.830000E-006,-1.6E-2,
-7.825000E-006,-1.8E-2,
-7.820000E-006,-1.6E-2,
-7.815000E-006,2E-2,
-7.810000E-006,-3E-2,
-7.805000E-006,-1.2E-2,
-7.800000E-006,0E+0,
-7.795000E-006,0E+0,
-7.790000E-006,-2.2E-2,
-7.785000E-006,1.4E-2,
-7.780000E-006,-4E-3,
-7.775000E-006,-1.2E-2,
-7.770000E-006,4E-3,
-7.765000E-006,2.6E-2,
-7.760000E-006,-1.6E-2,
-7.755000E-006,6E-3,
-7.750000E-006,2E-2,
-7.745000E-006,0E+0,
-7.740000E-006,-1.4E-2,
-7.735000E-006,1.8E-2,
-7.730000E-006,6E-3,
-7.725000E-006,-2E-2,
-7.720000E-006,1.4E-2,
-7.715000E-006,2E-3,
-7.710000E-006,-6E-3,
-7.705000E-006,-1.8E-2,
-7.700000E-006,1.8E-2,
-7.695000E-006,-3.6E-2,
-7.690000E-006,-1.2E-2,
-7.685000E-006,-1E-2,
-7.680000E-006,-8E-3,
-7.675000E-006,-5.2E-2,
-7.670000E-006,2E-3,
-7.665000E-006,-1.8E-2,
-7.660000E-006,-3E-2,
-7.655000E-006,-3.6E-2,
-7.650000E-006,6E-3,
-7.645000E-006,-4.4E-2,
-7.640000E-006,-1.8E-2,
-7.635000E-006,-1.4E-2,
-7.630000E-006,-4E-3,
-7.625000E-006,-4.4E-2,
-7.620000E-006,1.4E-2,
-7.615000E-006,-1.6E-2,
-7.610000E-006,-1E-2,
-7.605000E-006,-1.8E-2,
-7.600000E-006,2.2E-2,
-7.595000E-006,-2.8E-2,
-7.590000E-006,-4E-3,
-7.585000E-006,1E-2,
-7.580000E-006,0E+0,
-7.575000E-006,-3E-2,
-7.570000E-006,1.2E-2,
-7.565000E-006,-4E-3,
-7.560000E-006,-1.8E-2,
-7.555000E-006,-1.6E-2,
-7.550000E-006,1E-2,
-7.545000E-006,-3.4E-2,
-7.540000E-006,-1.2E-2,
-7.535000E-006,-8E-3,
-7.530000E-006,-1.8E-2,
-7.525000E-006,-4.8E-2,
-7.520000E-006,2E-3,
-7.515000E-006,-2.4E-2,
-7.510000E-006,-3.8E-2,
-7.505000E-006,-2.8E-2,
-7.500000E-006,-1E-2,
-7.495000E-006,-4.2E-2,
-7.490000E-006,-3.4E-2,
-7.485000E-006,-6E-3,
-7.480000E-006,-2.8E-2,
-7.475000E-006,-3.8E-2,
-7.470000E-006,-1.4E-2,
-7.465000E-006,-1.2E-2,
-7.460000E-006,-3E-2,
-7.455000E-006,-1.8E-2,
-7.450000E-006,2E-3,
-7.445000E-006,-2.8E-2,
-7.440000E-006,-1E-2,
-7.435000E-006,1E-2,
-7.430000E-006,-6E-3,
-7.425000E-006,-2.8E-2,
-7.420000E-006,1.4E-2,
-7.415000E-006,4E-3,
-7.410000E-006,-1.8E-2,
-7.405000E-006,-8E-3,
-7.400000E-006,1.2E-2,
-7.395000E-006,-1.8E-2,
-7.390000E-006,-1.4E-2,
-7.385000E-006,1.2E-2,
-7.380000E-006,-1.2E-2,
-7.375000E-006,-3E-2,
-7.370000E-006,0E+0,
-7.365000E-006,-1E-2,
-7.360000E-006,-2.8E-2,
-7.355000E-006,-1.8E-2,
-7.350000E-006,-4E-3,
-7.345000E-006,-3.6E-2,
-7.340000E-006,-2.4E-2,
-7.335000E-006,-4E-3,
-7.330000E-006,-2.2E-2,
-7.325000E-006,-4E-2,
-7.320000E-006,-6E-3,
-7.315000E-006,-8E-3,
-7.310000E-006,-2.8E-2,
-7.305000E-006,-1.4E-2,
-7.300000E-006,4E-3,
-7.295000E-006,-2E-2,
-7.290000E-006,-1.2E-2,
-7.285000E-006,1.2E-2,
-7.280000E-006,-4E-3,
-7.275000E-006,-1.8E-2,
-7.270000E-006,1.6E-2,
-7.265000E-006,6E-3,
-7.260000E-006,-8E-3,
-7.255000E-006,1E-2,
-7.250000E-006,2.4E-2,
-7.245000E-006,-1E-2,
-7.240000E-006,4E-3,
-7.235000E-006,2.6E-2,
-7.230000E-006,4E-3,
-7.225000E-006,-1.2E-2,
-7.220000E-006,1.6E-2,
-7.215000E-006,1.2E-2,
-7.210000E-006,-1.2E-2,
-7.205000E-006,2E-3,
-7.200000E-006,1E-2,
-7.195000E-006,-1.6E-2,
-7.190000E-006,-8E-3,
-7.185000E-006,8E-3,
-7.180000E-006,-1E-2,
-7.175000E-006,-2.6E-2,
-7.170000E-006,1E-2,
-7.165000E-006,-8E-3,
-7.160000E-006,-1.8E-2,
-7.155000E-006,-6E-3,
-7.150000E-006,6E-3,
-7.145000E-006,-1.6E-2,
-7.140000E-006,-8E-3,
-7.135000E-006,2E-2,
-7.130000E-006,-1E-2,
-7.125000E-006,-4E-3,
-7.120000E-006,1E-2,
-7.115000E-006,1.6E-2,
-7.110000E-006,-1.4E-2,
-7.105000E-006,2E-2,
-7.100000E-006,1.4E-2,
-7.095000E-006,2E-3,
-7.090000E-006,6E-3,
-7.085000E-006,3.2E-2,
-7.080000E-006,4E-3,
-7.075000E-006,4E-3,
-7.070000E-006,2.2E-2,
-7.065000E-006,2E-2,
-7.060000E-006,-6E-3,
-7.055000E-006,2.4E-2,
-7.050000E-006,1E-2,
-7.045000E-006,6E-3,
-7.040000E-006,-4E-3,
-7.035000E-006,3.6E-2,
-7.030000E-006,-1.8E-2,
-7.025000E-006,6E-3,
-7.020000E-006,8E-3,
-7.015000E-006,1.8E-2,
-7.010000E-006,-2.2E-2,
-7.005000E-006,2.2E-2,
-7.000000E-006,0E+0,
-6.995000E-006,0E+0,
-6.990000E-006,2E-3,
-6.985000E-006,2.4E-2,
-6.980000E-006,-1.4E-2,
-6.975000E-006,6E-3,
-6.970000E-006,1.6E-2,
-6.965000E-006,8E-3,
-6.960000E-006,-1.4E-2,
-6.955000E-006,2.6E-2,
-6.950000E-006,4E-3,
-6.945000E-006,0E+0,
-6.940000E-006,1E-2,
-6.935000E-006,2.6E-2,
-6.930000E-006,-6E-3,
-6.925000E-006,8E-3,
-6.920000E-006,3.2E-2,
-6.915000E-006,4E-3,
-6.910000E-006,8E-3,
-6.905000E-006,2E-2,
-6.900000E-006,2E-2,
-6.895000E-006,-1.6E-2,
-6.890000E-006,2.8E-2,
-6.885000E-006,1.2E-2,
-6.880000E-006,4E-3,
-6.875000E-006,-8E-3,
-6.870000E-006,3.2E-2,
-6.865000E-006,-1.2E-2,
-6.860000E-006,4E-3,
-6.855000E-006,1E-2,
-6.850000E-006,6E-3,
-6.845000E-006,-2.6E-2,
-6.840000E-006,2.2E-2,
-6.835000E-006,2E-3,
-6.830000E-006,-6E-3,
-6.825000E-006,-1.2E-2,
-6.820000E-006,3E-2,
-6.815000E-006,-2.4E-2,
-6.810000E-006,6E-3,
-6.805000E-006,6E-3,
-6.800000E-006,8E-3,
-6.795000E-006,-2.8E-2,
-6.790000E-006,2.2E-2,
-6.785000E-006,-4E-3,
-6.780000E-006,-1E-2,
-6.775000E-006,0E+0,
-6.770000E-006,1.8E-2,
-6.765000E-006,-1.6E-2,
-6.760000E-006,-6E-3,
-6.755000E-006,2.2E-2,
-6.750000E-006,-1.2E-2,
-6.745000E-006,-1.6E-2,
-6.740000E-006,1.2E-2,
-6.735000E-006,6E-3,
-6.730000E-006,-2.2E-2,
-6.725000E-006,2E-3,
-6.720000E-006,4E-3,
-6.715000E-006,-1.8E-2,
-6.710000E-006,-1.4E-2,
-6.705000E-006,1.2E-2,
-6.700000E-006,-2.4E-2,
-6.695000E-006,-2E-2,
-6.690000E-006,0E+0,
-6.685000E-006,0E+0,
-6.680000E-006,-3.8E-2,
-6.675000E-006,2E-3,
-6.670000E-006,-1.4E-2,
-6.665000E-006,-2.4E-2,
-6.660000E-006,-2.6E-2,
-6.655000E-006,1.6E-2,
-6.650000E-006,-3E-2,
-6.645000E-006,-1.6E-2,
-6.640000E-006,4E-3,
-6.635000E-006,0E+0,
-6.630000E-006,-3.2E-2,
-6.625000E-006,8E-3,
-6.620000E-006,-6E-3,
-6.615000E-006,-1.6E-2,
-6.610000E-006,-1.6E-2,
-6.605000E-006,2.2E-2,
-6.600000E-006,-3E-2,
-6.595000E-006,-1.2E-2,
-6.590000E-006,-6E-3,
-6.585000E-006,4E-3,
-6.580000E-006,-4E-2,
-6.575000E-006,6E-3,
-6.570000E-006,-1.6E-2,
-6.565000E-006,-2.4E-2,
-6.560000E-006,-2.4E-2,
-6.555000E-006,1E-2,
-6.550000E-006,-3E-2,
-6.545000E-006,-2.6E-2,
-6.540000E-006,-6E-3,
-6.535000E-006,-1.6E-2,
-6.530000E-006,-4.4E-2,
-6.525000E-006,-1.2E-2,
-6.520000E-006,-1.8E-2,
-6.515000E-006,-3E-2,
-6.510000E-006,-3.4E-2,
-6.505000E-006,8E-3,
-6.500000E-006,-4.2E-2,
-6.495000E-006,-2.2E-2,
-6.490000E-006,-1.6E-2,
-6.485000E-006,-6E-3,
-6.480000E-006,-4.6E-2,
-6.475000E-006,0E+0,
-6.470000E-006,-1.4E-2,
-6.465000E-006,-2E-2,
-6.460000E-006,-2.2E-2,
-6.455000E-006,1.2E-2,
-6.450000E-006,-3E-2,
-6.445000E-006,-1.6E-2,
-6.440000E-006,4E-3,
-6.435000E-006,8E-3,
-6.430000E-006,-3.4E-2,
-6.425000E-006,6E-3,
-6.420000E-006,-6E-3,
-6.415000E-006,-1.2E-2,
-6.410000E-006,-2.2E-2,
-6.405000E-006,1.4E-2,
-6.400000E-006,-3E-2,
-6.395000E-006,-1.6E-2,
-6.390000E-006,-4E-3,
-6.385000E-006,-6E-3,
-6.380000E-006,-3.8E-2,
-6.375000E-006,-6E-3,
-6.370000E-006,-1.6E-2,
-6.365000E-006,-3.2E-2,
-6.360000E-006,-3E-2,
-6.355000E-006,2E-3,
-6.350000E-006,-4.4E-2,
-6.345000E-006,-2.8E-2,
-6.340000E-006,-2.2E-2,
-6.335000E-006,-8E-3,
-6.330000E-006,-4.8E-2,
-6.325000E-006,-8E-3,
-6.320000E-006,-2E-2,
-6.315000E-006,-1.6E-2,
-6.310000E-006,-2.2E-2,
-6.305000E-006,1.2E-2,
-6.300000E-006,-2.6E-2,
-6.295000E-006,-1E-2,
-6.290000E-006,6E-3,
-6.285000E-006,4E-3,
-6.280000E-006,-2.2E-2,
-6.275000E-006,1.4E-2,
-6.270000E-006,8E-3,
-6.265000E-006,-4E-3,
-6.260000E-006,-6E-3,
-6.255000E-006,2.6E-2,
-6.250000E-006,-1.8E-2,
-6.245000E-006,2E-3,
-6.240000E-006,4E-3,
-6.235000E-006,1E-2,
-6.230000E-006,-2.8E-2,
-6.225000E-006,1.4E-2,
-6.220000E-006,-1E-2,
-6.215000E-006,-1.2E-2,
-6.210000E-006,-1.8E-2,
-6.205000E-006,1E-2,
-6.200000E-006,-3E-2,
-6.195000E-006,-1.6E-2,
-6.190000E-006,-6E-3,
-6.185000E-006,-1.2E-2,
-6.180000E-006,-3.2E-2,
-6.175000E-006,0E+0,
-6.170000E-006,-1.4E-2,
-6.165000E-006,-1.8E-2,
-6.160000E-006,-1E-2,
-6.155000E-006,1.4E-2,
-6.150000E-006,-2.6E-2,
-6.145000E-006,0E+0,
-6.140000E-006,1.4E-2,
-6.135000E-006,6E-3,
-6.130000E-006,-1.2E-2,
-6.125000E-006,2.4E-2,
-6.120000E-006,1.4E-2,
-6.115000E-006,-4E-3,
-6.110000E-006,2.4E-2,
-6.105000E-006,2E-2,
-6.100000E-006,6E-3,
-6.095000E-006,8E-3,
-6.090000E-006,3.8E-2,
-6.085000E-006,2E-3,
-6.080000E-006,8E-3,
-6.075000E-006,2.2E-2,
-6.070000E-006,2E-2,
-6.065000E-006,-1.2E-2,
-6.060000E-006,2.6E-2,
-6.055000E-006,8E-3,
-6.050000E-006,-6E-3,
-6.045000E-006,-1E-2,
-6.040000E-006,3E-2,
-6.035000E-006,-2.6E-2,
-6.030000E-006,-6E-3,
-6.025000E-006,-6E-3,
-6.020000E-006,1.2E-2,
-6.015000E-006,-3.2E-2,
-6.010000E-006,2E-2,
-6.005000E-006,-1.4E-2,
-6.000000E-006,-4E-3,
-5.995000E-006,-4E-3,
-5.990000E-006,2.8E-2,
-5.985000E-006,-2E-2,
-5.980000E-006,6E-3,
-5.975000E-006,2.6E-2,
-5.970000E-006,1.4E-2,
-5.965000E-006,-6E-3,
-5.960000E-006,3.2E-2,
-5.955000E-006,2.6E-2,
-5.950000E-006,4E-3,
-5.945000E-006,2.8E-2,
-5.940000E-006,2.8E-2,
-5.935000E-006,1.2E-2,
-5.930000E-006,1.4E-2,
-5.925000E-006,3.8E-2,
-5.920000E-006,2E-3,
-5.915000E-006,8E-3,
-5.910000E-006,2.2E-2,
-5.905000E-006,1.8E-2,
